Tot_Benes,Tot_Srvcs,Avg_Mdcr_Stdzd_Amt,Tot_Benes_standard_normal_variate,Tot_Srvcs_standard_normal_variate,Avg_Mdcr_Stdzd_Amt_standard_normal_variate,Is_Outlier,Cluster,IQR_Outlier_Tot_Benes,IQR_Outlier_Tot_Srvcs,IQR_Outlier_Avg_Mdcr_Amt,Actual_Outliers
43,51.0,577.15,3.126074543035825,1.143593903533166,-1.5832329162375336,False,0,False,False,False,False
15,20.0,588.71,-4.802563237232374,-4.170843006842132,-0.759560896360781,False,0,False,False,False,False
65,91.0,567.55,9.35571851324655,8.00093185240452,-2.267251202640373,False,0,False,True,False,True
29,39.0,596.26,-0.8382443470982739,-0.9136074811282389,-0.221609014866886,False,0,False,False,False,False
17,19.0,521.86,-4.236231967213217,-4.3422764555639155,-5.52275073448887,False,0,False,False,False,False
11,11.0,800.34,-5.935225777270689,-5.713744045338187,14.31947972358009,False,2,False,False,False,False
13,19.0,581.54,-5.3688945072515315,-4.3422764555639155,-1.2704370540179049,False,0,False,False,False,False
22,24.0,780.86,-2.820403792165324,-3.4851092119549967,12.931492617420997,False,2,False,False,False,False
15,21.0,527.03,-4.802563237232374,-3.999409558120348,-5.154378386499012,False,0,False,False,False,False
169,188.0,797.24,38.804944554242724,24.629976378417556,14.098598818595839,True,1,True,True,False,True
12,16.0,103.02,-5.652060142261109,-4.8565768017292665,-35.36589855500597,True,0,False,False,True,True
12,13.0,541.6,-5.652060142261109,-5.370877147894619,-4.116238133073036,False,0,False,False,False,False
105,124.0,793.45,20.68234391362969,13.658235660223388,13.828554099276388,False,2,True,True,False,True
27,49.0,388.84,-1.404575617117431,0.800727006089598,-15.00067911545818,False,0,False,False,False,False
12,18.0,114.48,-5.652060142261109,-4.513709904285699,-34.54935172561258,True,0,False,False,True,True
63,77.0,775.62,8.789387243227395,5.600863570299547,12.55813263609278,False,2,False,False,False,False
19,23.0,657.6,-3.66990069719406,-3.656542660676781,4.148982827627908,False,0,False,False,False,False
250,298.0,760.58,61.74136099001858,43.487655737813775,11.486503987395007,False,1,True,True,False,True
14,18.0,552.23,-5.085728872241953,-4.513709904285699,-3.358830384691562,False,0,False,False,False,False
18,21.0,796.78,-3.953066332203638,-3.999409558120348,14.065822942372366,False,2,False,False,False,False
18,21.0,560.56,-3.953066332203638,-3.999409558120348,-2.765302017427439,False,0,False,False,False,False
43,64.0,573.03,3.126074543035825,3.372228736916356,-1.8767907641520858,False,0,False,False,False,False
18,20.0,588.71,-3.953066332203638,-4.170843006842132,-0.759560896360781,False,0,False,False,False,False
113,172.0,787.83,22.947668993706323,21.887041198869014,13.428118394111394,True,2,True,True,False,True
12,14.0,579.07,-5.652060142261109,-5.199443699172836,-1.4464292589569618,False,0,False,False,False,False
28,36.0,799.07,-1.1214099821078531,-1.4279078272935912,14.228989804441381,False,2,False,False,False,False
18,23.0,472.49,-3.953066332203638,-3.656542660676781,-9.040457276125125,False,0,False,False,False,False
27,43.0,556.82,-1.404575617117431,-0.22787368624110402,-3.031784141505204,False,0,False,False,False,False
12,15.0,578.1,-5.652060142261109,-5.028010250451052,-1.5155436066455839,False,0,False,False,False,False
30,38.0,539.31,-0.555078712088695,-1.085040929850023,-4.279404995142052,False,0,False,False,False,False
12,14.0,504.61,-5.652060142261109,-5.199443699172836,-6.751846092868966,False,0,False,False,False,False
17,22.0,788.01,-4.236231967213217,-3.827976109398565,13.440943736981442,False,2,False,False,False,False
11,11.0,588.71,-5.935225777270689,-5.713744045338187,-0.759560896360781,False,0,False,False,False,False
11,16.0,812.03,-5.935225777270689,-4.8565768017292665,15.152414491085205,False,2,False,False,False,False
16,21.0,574.69,-4.519397602222795,-3.999409558120348,-1.7585126021282558,False,0,False,False,False,False
11,14.0,579.12,-5.935225777270689,-5.199443699172836,-1.4428666637152838,False,0,False,False,False,False
12,14.0,580.3,-5.652060142261109,-5.199443699172836,-1.358789416011605,False,0,False,False,False,False
22,33.0,814.81,-2.820403792165324,-1.942208173458942,15.350494786522692,False,2,False,False,False,False
33,39.0,494.95,0.29441819294003896,-0.9136074811282389,-7.440139493561823,False,0,False,False,False,False
84,107.0,461.59,14.735865578428545,10.74386703195306,-9.817103038811682,False,0,True,True,False,True
41,54.0,580.09,2.559743273016668,1.6578942496985178,-1.3737523160266618,False,0,False,False,False,False
33,43.0,489.34,0.29441819294003896,-0.22787368624110402,-7.839862679678482,False,0,False,False,False,False
12,18.0,569.84,-5.652060142261109,-4.513709904285699,-2.1040843405713567,False,0,False,False,False,False
19,26.0,508.54,-3.66990069719406,-3.1422423145114293,-6.471826106872805,False,0,False,False,False,False
24,36.0,572.36,-2.254072522146167,-1.4279078272935912,-1.9245295403906137,False,0,False,False,False,False
22,31.0,809.68,-2.820403792165324,-2.28507507090251,14.984972514726177,False,2,False,False,False,False
21,25.0,569.87,-3.103569427174902,-3.313675763233213,-2.10194678342635,False,0,False,False,False,False
24,32.0,583.74,-2.254072522146167,-2.1136416221807264,-1.1136828633839178,False,0,False,False,False,False
11,15.0,588.71,-5.935225777270689,-5.028010250451052,-0.759560896360781,False,0,False,False,False,False
49,81.0,590.38,4.825068353093296,6.286597365186681,-0.640570215288623,False,0,False,False,False,False
14,17.0,588.71,-5.085728872241953,-4.685143353007483,-0.759560896360781,False,0,False,False,False,False
26,33.0,563.73,-1.68774125212701,-1.942208173458942,-2.5394334791048303,False,0,False,False,False,False
26,32.0,557.66,-1.68774125212701,-2.1136416221807264,-2.971932541444961,False,0,False,False,False,False
20,24.0,814.81,-3.386735062184481,-3.4851092119549967,15.350494786522692,False,2,False,False,False,False
14,15.0,549.46,-5.085728872241953,-5.028010250451052,-3.556198161080712,False,0,False,False,False,False
12,13.0,818.24,-5.652060142261109,-5.370877147894619,15.594888820102042,False,2,False,False,False,False
13,25.0,304.34,-5.3688945072515315,-3.313675763233213,-21.02146507389981,False,0,False,False,False,False
16,18.0,506.66,-4.519397602222795,-4.513709904285699,-6.605779687960027,False,0,False,False,False,False
105,150.0,793.65,20.68234391362969,18.115505326989766,13.842804480243107,False,2,True,True,False,True
12,13.0,508.54,-5.652060142261109,-5.370877147894619,-6.471826106872805,False,0,False,False,False,False
29,40.0,578.84,-0.8382443470982739,-0.742174032406455,-1.4628171970686976,False,0,False,False,False,False
77,95.0,569.0,12.753706133361495,8.686665647291656,-2.1639359406316077,False,2,True,True,False,True
35,40.0,588.71,0.860749462959196,-0.742174032406455,-0.759560896360781,False,0,False,False,False,False
45,146.0,230.55,3.692405813054982,17.42977153210263,-26.27914313157329,True,0,False,True,True,True
67,70.0,751.93,9.922049783265708,4.400829429247059,10.870175010584111,False,2,True,False,False,True
31,45.0,491.89,-0.271913077079117,0.114993211202463,-7.658170322352727,False,0,False,False,False,False
17,20.0,603.43,-4.236231967213217,-4.170843006842132,0.289267142790229,False,0,False,False,False,False
17,21.0,588.71,-4.236231967213217,-3.999409558120348,-0.759560896360781,False,0,False,False,False,False
12,16.0,763.89,-5.652060142261109,-4.8565768017292665,11.722347792394315,False,2,False,False,False,False
14,16.0,769.45,-5.085728872241953,-4.8565768017292665,12.118508383269296,False,2,False,False,False,False
16,22.0,593.13,-4.519397602222795,-3.827976109398565,-0.444627476996144,False,0,False,False,False,False
15,19.0,771.93,-4.802563237232374,-4.3422764555639155,12.295213107256686,False,2,False,False,False,False
18,22.0,551.25,-3.953066332203638,-3.827976109398565,-3.428657251428519,False,0,False,False,False,False
37,45.0,562.83,1.4270807329783528,0.114993211202463,-2.6035601934550954,False,0,False,False,False,False
17,25.0,576.82,-4.236231967213217,-3.313675763233213,-1.606746044832627,False,0,False,False,False,False
17,18.0,587.17,-4.236231967213217,-4.513709904285699,-0.869288829804575,False,0,False,False,False,False
38,46.0,562.97,1.7102463679879318,0.286426659924247,-2.593584926778388,False,0,False,False,False,False
15,18.0,572.35,-4.802563237232374,-4.513709904285699,-1.9252420594389497,False,0,False,False,False,False
21,26.0,588.71,-3.103569427174902,-3.1422423145114293,-0.759560896360781,False,0,False,False,False,False
22,27.0,542.5,-2.820403792165324,-2.9708088657896448,-4.052111418722772,False,0,False,False,False,False
23,28.0,716.6,-2.537238157155745,-2.799375417067862,8.35284521281201,False,2,False,False,False,False
16,19.0,536.03,-4.519397602222795,-4.3422764555639155,-4.513111242996352,False,0,False,False,False,False
13,21.0,521.28,-5.3688945072515315,-3.999409558120348,-5.564076839292378,False,0,False,False,False,False
13,15.0,551.43,-5.3688945072515315,-5.028010250451052,-3.41583190855847,False,0,False,False,False,False
25,28.0,588.71,-1.9709068871365882,-2.799375417067862,-0.759560896360781,False,0,False,False,False,False
24,26.0,545.62,-2.254072522146167,-3.1422423145114293,-3.82980547564185,False,0,False,False,False,False
13,15.0,588.71,-5.3688945072515315,-5.028010250451052,-0.759560896360781,False,0,False,False,False,False
75,96.0,783.33,12.187374863342335,8.85809909601344,13.107484822360066,False,2,True,True,False,True
66,75.0,1.45,9.63888414825613,5.257996672855979,-42.602954528957646,True,0,False,False,True,True
18,19.0,568.85,-3.953066332203638,-4.3422764555639155,-2.17462372635665,False,0,False,False,False,False
13,15.0,540.35,-5.3688945072515315,-5.028010250451052,-4.2053030141150725,False,0,False,False,False,False
14,17.0,582.04,-5.085728872241953,-4.685143353007483,-1.2348111016010899,False,0,False,False,False,False
27,38.0,582.42,-1.404575617117431,-1.085040929850023,-1.2077353777643118,False,0,False,False,False,False
11,14.0,563.48,-5.935225777270689,-5.199443699172836,-2.557246455313238,False,0,False,False,False,False
56,77.0,808.75,6.807227798160346,5.600863570299547,14.918708243230906,False,2,False,False,False,False
29,37.0,527.48,-0.8382443470982739,-1.256474378571807,-5.122315029323875,False,0,False,False,False,False
12,15.0,569.09,-5.652060142261109,-5.028010250451052,-2.1575232691965787,False,0,False,False,False,False
112,125.0,786.21,22.66450335869674,13.829669108945172,13.312690308280914,False,2,True,True,False,True
27,34.0,578.7,-1.404575617117431,-1.7707747247371581,-1.4727924637454048,False,0,False,False,False,False
29,35.0,592.28,-0.8382443470982739,-1.5993412760153751,-0.50519159610473,False,0,False,False,False,False
19,24.0,550.92,-3.66990069719406,-3.4851092119549967,-3.45217038002362,False,0,False,False,False,False
56,71.0,802.35,6.807227798160346,4.572262877968844,14.46269605229568,False,2,False,False,False,False
14,15.0,588.71,-5.085728872241953,-5.028010250451052,-0.759560896360781,False,0,False,False,False,False
15,20.0,567.47,-4.802563237232374,-4.170843006842132,-2.272951355027058,False,0,False,False,False,False
41,46.0,811.35,2.559743273016668,0.286426659924247,15.10396319579834,False,2,False,False,False,False
13,15.0,537.38,-5.3688945072515315,-5.028010250451052,-4.416921171470952,False,0,False,False,False,False
16,18.0,493.86,-4.519397602222795,-4.513709904285699,-7.517804069830476,False,0,False,False,False,False
32,35.0,584.16,0.011252557930461,-1.5993412760153751,-1.0837570633537967,False,0,False,False,False,False
21,29.0,589.39,-3.103569427174902,-2.627941968346078,-0.7111096010739169,False,0,False,False,False,False
22,27.0,570.09,-2.820403792165324,-2.9708088657896448,-2.0862713643629496,False,0,False,False,False,False
11,12.0,578.18,-5.935225777270689,-5.542310596616403,-1.5098434542588988,False,0,False,False,False,False
13,14.0,588.71,-5.3688945072515315,-5.199443699172836,-0.759560896360781,False,0,False,False,False,False
43,62.0,415.63,3.126074543035825,3.0293618394727893,-13.091840584965261,False,0,False,False,False,False
32,41.0,575.72,0.011252557930461,-0.570740583684671,-1.6851231401496198,False,0,False,False,False,False
17,25.0,587.26,-4.236231967213217,-3.313675763233213,-0.862876158369546,False,0,False,False,False,False
20,22.0,494.65,-3.386735062184481,-3.827976109398565,-7.461515065011913,False,0,False,False,False,False
22,25.0,586.71,-2.820403792165324,-3.313675763233213,-0.902064706028038,False,0,False,False,False,False
14,16.0,588.71,-5.085728872241953,-4.8565768017292665,-0.759560896360781,False,0,False,False,False,False
27,33.0,583.89,-1.404575617117431,-1.942208173458942,-1.1029950776588748,False,0,False,False,False,False
11,17.0,588.71,-5.935225777270689,-4.685143353007483,-0.759560896360781,False,0,False,False,False,False
11,14.0,546.66,-5.935225777270689,-5.199443699172836,-3.7557034946148784,False,0,False,False,False,False
36,45.0,808.13,1.1439150979687749,0.114993211202463,14.874532062234055,False,2,False,False,False,False
32,40.0,810.01,0.011252557930461,-0.742174032406455,15.008485643321277,False,2,False,False,False,False
16,22.0,571.01,-4.519397602222795,-3.827976109398565,-2.0207196119160136,False,0,False,False,False,False
11,13.0,586.3,-5.935225777270689,-5.370877147894619,-0.9312779870098319,False,0,False,False,False,False
20,27.0,584.35,-3.386735062184481,-2.9708088657896448,-1.0702192014354028,False,0,False,False,False,False
25,36.0,575.63,-1.9709068871365882,-1.4279078272935912,-1.6915358115846488,False,0,False,False,False,False
15,21.0,588.71,-4.802563237232374,-3.999409558120348,-0.759560896360781,False,0,False,False,False,False
12,13.0,813.48,-5.652060142261109,-5.370877147894619,15.25572975309397,False,2,False,False,False,False
24,27.0,575.63,-2.254072522146167,-2.9708088657896448,-1.6915358115846488,False,0,False,False,False,False
17,20.0,568.78,-4.236231967213217,-4.170843006842132,-2.179611359695008,False,0,False,False,False,False
97,114.0,781.52,18.417018833553065,11.94390117300555,12.97851887461119,False,2,True,True,False,True
41,49.0,580.44,2.559743273016668,0.800727006089598,-1.34881414933489,False,0,False,False,False,False
24,28.0,544.55,-2.254072522146167,-2.799375417067862,-3.906045013813836,False,0,False,False,False,False
11,15.0,578.1,-5.935225777270689,-5.028010250451052,-1.5155436066455839,False,0,False,False,False,False
12,16.0,533.52,-5.652060142261109,-4.8565768017292665,-4.691953524128761,False,0,False,False,False,False
11,15.0,586.71,-5.935225777270689,-5.028010250451052,-0.902064706028038,False,0,False,False,False,False
27,33.0,580.58,-1.404575617117431,-1.942208173458942,-1.3388388826581827,False,0,False,False,False,False
20,23.0,519.84,-3.386735062184481,-3.656542660676781,-5.666679582252799,False,0,False,False,False,False
24,33.0,588.71,-2.254072522146167,-1.942208173458942,-0.759560896360781,False,0,False,False,False,False
100,139.0,789.9,19.2665157385818,16.229737391050143,13.575609837117,False,2,True,True,False,True
20,24.0,587.13,-3.386735062184481,-3.4851092119549967,-0.872138905997917,False,0,False,False,False,False
44,62.0,814.81,3.409240178045403,3.0293618394727893,15.350494786522692,False,2,False,False,False,False
22,29.0,482.48,-2.820403792165324,-2.627941968346078,-8.328650746837173,False,0,False,False,False,False
43,53.0,6.31,3.126074543035825,1.486460800976734,-42.25667027146621,True,0,False,False,True,True
44,47.0,771.31,3.409240178045403,0.45786010864603105,12.251036926259836,False,2,False,False,False,False
21,26.0,539.23,-3.103569427174902,-3.1422423145114293,-4.285105147528737,False,0,False,False,False,False
22,27.0,568.06,-2.820403792165324,-2.9708088657896448,-2.230912731175223,False,0,False,False,False,False
25,27.0,582.18,-1.9709068871365882,-2.9708088657896448,-1.2248358349243829,False,0,False,False,False,False
17,19.0,61.97,-4.236231967213217,-4.3422764555639155,-38.290789248426435,True,0,False,False,True,True
30,34.0,784.21,-0.555078712088695,-1.7707747247371581,13.170186498613655,False,2,False,False,False,False
12,16.0,555.35,-5.652060142261109,-4.8565768017292665,-3.1365244416106393,False,0,False,False,False,False
15,18.0,588.71,-4.802563237232374,-4.513709904285699,-0.759560896360781,False,0,False,False,False,False
12,16.0,444.57,-5.652060142261109,-4.8565768017292665,-11.029810459080045,False,0,False,False,False,False
44,55.0,774.88,3.409240178045403,1.8293276984203017,12.505406226515897,False,2,False,False,False,False
14,21.0,553.38,-5.085728872241953,-3.999409558120348,-3.27689069413289,False,0,False,False,False,False
16,21.0,588.71,-4.519397602222795,-3.999409558120348,-0.759560896360781,False,0,False,False,False,False
110,154.0,773.07,22.098172088677586,18.801239121876904,12.376440278767031,True,2,True,True,False,True
45,54.0,790.44,3.692405813054982,1.6578942496985178,13.614085865727164,False,2,False,False,False,False
22,28.0,588.71,-2.820403792165324,-2.799375417067862,-0.759560896360781,False,0,False,False,False,False
19,24.0,586.86,-3.66990069719406,-3.4851092119549967,-0.891376920302996,False,0,False,False,False,False
21,149.0,108.51,-3.103569427174902,17.944071878267984,-34.97472559746935,True,0,False,True,True,True
48,61.0,575.68,4.541902718083718,2.857928390751005,-1.6879732163429706,False,0,False,False,False,False
13,15.0,468.02,-5.3688945072515315,-5.028010250451052,-9.358953290731447,False,0,False,False,False,False
19,21.0,766.31,-3.66990069719406,-3.999409558120348,11.894777402091693,False,2,False,False,False,False
52,67.0,489.86,5.674565258122032,3.886529083081708,-7.802811689164992,False,0,False,False,False,False
21,23.0,560.52,-3.103569427174902,-3.656542660676781,-2.768152093620781,False,0,False,False,False,False
38,41.0,779.05,1.7102463679879318,-0.570740583684671,12.802526669672122,False,2,False,False,False,False
27,31.0,747.8,-1.404575617117431,-2.28507507090251,10.575904643621223,False,2,False,False,False,False
35,42.0,506.01,0.860749462959196,-0.39930713496288694,-6.652093426101888,False,0,False,False,False,False
26,34.0,813.27,-1.68774125212701,-1.7707747247371581,15.240766853078904,False,2,False,False,False,False
27,33.0,578.45,-1.404575617117431,-1.942208173458942,-1.490605439953812,False,0,False,False,False,False
16,24.0,587.77,-4.519397602222795,-3.4851092119549967,-0.8265376869043959,False,0,False,False,False,False
35,49.0,502.21,0.860749462959196,0.800727006089598,-6.922850664469678,False,0,False,False,False,False
24,30.0,556.08,-2.254072522146167,-2.456508519624294,-3.084510551082089,False,0,False,False,False,False
12,14.0,563.74,-5.652060142261109,-5.199443699172836,-2.538720960056495,False,0,False,False,False,False
23,32.0,593.3,-2.537238157155745,-2.1136416221807264,-0.43251465317443,False,0,False,False,False,False
34,40.0,800.76,0.577583827949618,-0.742174032406455,14.349405523610208,False,2,False,False,False,False
18,21.0,787.83,-3.953066332203638,-3.999409558120348,13.428118394111394,False,2,False,False,False,False
13,13.0,470.96,-5.3688945072515315,-5.370877147894619,-9.14947269052058,False,0,False,False,False,False
28,40.0,780.88,-1.1214099821078531,-0.742174032406455,12.932917655517668,False,2,False,False,False,False
12,13.0,814.81,-5.652060142261109,-5.370877147894619,15.350494786522692,False,2,False,False,False,False
60,76.0,798.73,7.93989033819866,5.429430121577763,14.204764156797944,False,2,False,False,False,False
19,20.0,691.04,-3.66990069719406,-4.170843006842132,6.531646525264453,False,0,False,False,False,False
13,16.0,588.71,-5.3688945072515315,-4.8565768017292665,-0.759560896360781,False,0,False,False,False,False
40,51.0,801.22,2.276577638007089,1.143593903533166,14.38218139983368,False,2,False,False,False,False
37,45.0,588.04,1.4270807329783528,0.114993211202463,-0.807299672599317,False,0,False,False,False,False
30,41.0,809.34,-0.555078712088695,-0.570740583684671,14.960746867082749,False,2,False,False,False,False
36,49.0,581.22,1.1439150979687749,0.800727006089598,-1.293237663564661,False,0,False,False,False,False
102,150.0,461.35,19.83284700860096,18.115505326989766,-9.83420349597175,True,0,True,True,False,True
36,73.0,316.03,1.1439150979687749,4.915129775412412,-20.188530306394696,False,0,False,False,False,False
22,27.0,556.0,-2.820403792165324,-2.9708088657896448,-3.0902107034687822,False,0,False,False,False,False
40,47.0,574.84,2.276577638007089,0.45786010864603105,-1.747824816403213,False,0,False,False,False,False
72,93.0,792.91,11.337877958313602,8.343798749848087,13.79007807066622,False,2,True,True,False,True
14,15.0,565.89,-5.085728872241953,-5.028010250451052,-2.385529364664194,False,0,False,False,False,False
32,183.0,136.85,0.011252557930461,23.772809134808632,-32.95544661448431,True,0,False,True,True,True
56,69.0,797.01,6.807227798160346,4.229395980525275,14.082210880484102,False,2,False,False,False,False
98,162.0,585.2,18.700184468562643,20.172706711651177,-1.0096550823268169,True,2,True,True,False,True
18,21.0,543.95,-3.953066332203638,-3.999409558120348,-3.948796156714007,False,0,False,False,False,False
20,26.0,520.78,-3.386735062184481,-3.1422423145114293,-5.599702791709192,False,0,False,False,False,False
12,13.0,588.71,-5.652060142261109,-5.370877147894619,-0.759560896360781,False,0,False,False,False,False
11,18.0,814.81,-5.935225777270689,-4.513709904285699,15.350494786522692,False,2,False,False,False,False
13,17.0,560.39,-5.3688945072515315,-4.685143353007483,-2.777414841249153,False,0,False,False,False,False
18,19.0,567.12,-3.953066332203638,-4.3422764555639155,-2.29788952171883,False,0,False,False,False,False
15,19.0,588.71,-4.802563237232374,-4.3422764555639155,-0.759560896360781,False,0,False,False,False,False
14,15.0,583.64,-5.085728872241953,-5.028010250451052,-1.1208080538672829,False,0,False,False,False,False
99,110.0,582.04,18.983350103572224,11.258167378118412,-1.2348111016010899,False,2,True,True,False,True
13,17.0,536.77,-5.3688945072515315,-4.685143353007483,-4.460384833419466,False,0,False,False,False,False
12,17.0,484.82,-5.652060142261109,-4.685143353007483,-8.161921289526482,False,0,False,False,False,False
56,91.0,508.5,6.807227798160346,8.00093185240452,-6.474676183066152,False,0,False,True,False,True
13,16.0,568.82,-5.3688945072515315,-4.8565768017292665,-2.1767612835016568,False,0,False,False,False,False
11,11.0,574.24,-5.935225777270689,-5.713744045338187,-1.7905759593033919,False,0,False,False,False,False
14,15.0,588.71,-5.085728872241953,-5.028010250451052,-0.759560896360781,False,0,False,False,False,False
28,35.0,519.74,-1.1214099821078531,-1.5993412760153751,-5.673804772736164,False,0,False,False,False,False
88,117.0,788.69,15.868528118466859,12.458201519170903,13.489395032268314,False,2,True,True,False,True
18,21.0,756.61,-3.953066332203638,-3.999409558120348,11.203633925205498,False,2,False,False,False,False
17,18.0,803.49,-4.236231967213217,-4.513709904285699,14.543923223806017,False,2,False,False,False,False
131,147.0,786.93,28.044650423878736,17.601204980824416,13.36399167976112,True,2,True,True,False,True
26,40.0,469.19,-1.68774125212701,-0.742174032406455,-9.2755885620761,False,0,False,False,False,False
35,46.0,494.09,0.860749462959196,0.286426659924247,-7.501416131718745,False,0,False,False,False,False
13,19.0,549.35,-5.3688945072515315,-4.3422764555639155,-3.5640358706124133,False,0,False,False,False,False
39,41.0,773.56,1.9934120029975098,-0.570740583684671,12.411353712135503,False,2,False,False,False,False
17,22.0,554.72,-4.236231967213217,-3.827976109398565,-3.181413141655825,False,0,False,False,False,False
32,40.0,763.01,0.011252557930461,-0.742174032406455,11.65964611614072,False,2,False,False,False,False
23,25.0,777.86,-2.537238157155745,-3.313675763233213,12.717736902920109,False,2,False,False,False,False
15,20.0,535.68,-4.802563237232374,-4.170843006842132,-4.538049409688124,False,0,False,False,False,False
23,57.0,269.61,-2.537238157155745,2.1721945958638686,-23.496043728771745,False,0,False,False,True,True
21,34.0,431.18,-3.103569427174902,-1.7707747247371581,-11.983873464802333,False,0,False,False,False,False
20,24.0,583.8,-3.386735062184481,-3.4851092119549967,-1.1094077490939038,False,0,False,False,False,False
11,15.0,533.76,-5.935225777270689,-5.028010250451052,-4.674853066968689,False,0,False,False,False,False
42,55.0,796.29,2.8429089080262457,1.8293276984203017,14.030909509003887,False,2,False,False,False,False
83,94.0,742.34,14.452699943418963,8.515232198569873,10.186869243229618,False,2,True,True,False,True
171,215.0,800.3,39.37127582426188,29.25867949390572,14.316629647386737,False,1,True,True,False,True
51,74.0,498.02,5.391399623112454,5.086563224134196,-7.221396145722584,False,0,False,False,False,False
30,41.0,567.6,-0.555078712088695,-0.570740583684671,-2.2636886073986857,False,0,False,False,False,False
17,30.0,391.4,-4.236231967213217,-2.456508519624294,-14.81827423908409,False,0,False,False,False,False
16,22.0,568.06,-4.519397602222795,-3.827976109398565,-2.230912731175223,False,0,False,False,False,False
27,36.0,527.05,-1.404575617117431,-1.4279078272935912,-5.15295334840234,False,0,False,False,False,False
14,17.0,588.18,-5.085728872241953,-4.685143353007483,-0.79732440592261,False,0,False,False,False,False
58,71.0,708.04,7.373559068179503,4.572262877968844,7.742928907436142,False,2,False,False,False,False
14,17.0,554.08,-5.085728872241953,-4.685143353007483,-3.227014360749347,False,0,False,False,False,False
15,19.0,508.15,-4.802563237232374,-4.3422764555639155,-6.499614349757923,False,0,False,False,False,False
12,12.0,588.71,-5.652060142261109,-5.542310596616403,-0.759560896360781,False,0,False,False,False,False
13,15.0,588.71,-5.3688945072515315,-5.028010250451052,-0.759560896360781,False,0,False,False,False,False
14,16.0,580.42,-5.085728872241953,-4.8565768017292665,-1.3502391874315687,False,0,False,False,False,False
20,25.0,506.99,-3.386735062184481,-3.313675763233213,-6.58226655936493,False,0,False,False,False,False
55,68.0,736.35,6.524062163150768,4.057962531803493,9.760070333276179,False,2,False,False,False,False
13,15.0,533.76,-5.3688945072515315,-5.028010250451052,-4.674853066968689,False,0,False,False,False,False
35,49.0,792.07,0.860749462959196,0.800727006089598,13.730226470605981,False,2,False,False,False,False
18,21.0,580.3,-3.953066332203638,-3.999409558120348,-1.358789416011605,False,0,False,False,False,False
26,30.0,553.97,-1.68774125212701,-2.456508519624294,-3.234852070281047,False,0,False,False,False,False
15,17.0,475.46,-4.802563237232374,-4.685143353007483,-8.82883911876925,False,0,False,False,False,False
48,63.0,760.55,4.541902718083718,3.200795288194573,11.484366430249992,False,2,False,False,False,False
78,113.0,568.0,13.036871768371071,11.772467724283766,-2.235187845465236,False,2,True,True,False,True
51,63.0,576.95,5.391399623112454,3.200795288194573,-1.5974832972042547,False,0,False,False,False,False
21,29.0,786.81,-3.103569427174902,-2.627941968346078,13.355441451181086,False,2,False,False,False,False
25,32.0,707.99,-1.9709068871365882,-2.1136416221807264,7.739366312194464,False,2,False,False,False,False
23,31.0,455.77,-2.537238157155745,-2.28507507090251,-10.231789124943402,False,0,False,False,False,False
37,43.0,794.15,1.4270807329783528,-0.22787368624110402,13.878430432659922,False,2,False,False,False,False
126,158.0,808.04,26.628822248830843,19.48697291676404,14.868119390799023,True,2,True,True,False,True
80,99.0,755.98,13.60320303839023,9.372399442178791,11.158745225160311,False,2,True,True,False,True
14,15.0,554.55,-5.085728872241953,-5.028010250451052,-3.193525965477548,False,0,False,False,False,False
20,25.0,757.77,-3.386735062184481,-3.313675763233213,11.286286134812505,False,2,False,False,False,False
20,23.0,588.71,-3.386735062184481,-3.656542660676781,-0.759560896360781,False,0,False,False,False,False
12,17.0,554.08,-5.652060142261109,-4.685143353007483,-3.227014360749347,False,0,False,False,False,False
11,933.0,1.83,-5.935225777270689,152.34789567614652,-42.57587880512087,True,1,False,True,True,True
38,53.0,568.49,1.7102463679879318,1.486460800976734,-2.200274412096758,False,0,False,False,False,False
17,20.0,590.18,-4.236231967213217,-4.170843006842132,-0.6548205962553529,False,0,False,False,False,False
14,20.0,464.76,-5.085728872241953,-4.170843006842132,-9.591234500489078,False,0,False,False,False,False
11,11.0,561.95,-5.935225777270689,-5.713744045338187,-2.666261869708688,False,0,False,False,False,False
53,68.0,558.41,5.957730893131611,4.057962531803493,-2.9184936128197396,False,0,False,False,False,False
15,20.0,568.13,-4.802563237232374,-4.170843006842132,-2.225925097836865,False,0,False,False,False,False
32,36.0,492.26,0.011252557930461,-1.4279078272935912,-7.631807117564285,False,0,False,False,False,False
21,22.0,588.71,-3.103569427174902,-3.827976109398565,-0.759560896360781,False,0,False,False,False,False
19,27.0,549.15,-3.66990069719406,-2.9708088657896448,-3.578286251579142,False,0,False,False,False,False
62,132.0,362.53,8.506221608217817,15.02970324999766,-16.875316731630953,False,0,False,True,False,True
13,16.0,578.76,-5.3688945072515315,-4.8565768017292665,-1.468517349455391,False,0,False,False,False,False
19,20.0,588.71,-3.66990069719406,-4.170843006842132,-0.759560896360781,False,0,False,False,False,False
28,35.0,440.53,-1.1214099821078531,-1.5993412760153751,-11.317668154607905,False,0,False,False,False,False
46,69.0,588.2,3.97557144806456,4.229395980525275,-0.795899367825931,False,0,False,False,False,False
14,14.0,588.71,-5.085728872241953,-5.199443699172836,-0.759560896360781,False,0,False,False,False,False
28,43.0,512.04,-1.1214099821078531,-0.22787368624110402,-6.222444439955108,False,0,False,False,False,False
43,48.0,583.87,3.126074543035825,0.6292935573678151,-1.1044201157555467,False,0,False,False,False,False
