Tot_Benes,Tot_Srvcs,Avg_Mdcr_Stdzd_Amt,Tot_Benes_standard_normal_variate,Tot_Srvcs_standard_normal_variate,Avg_Mdcr_Stdzd_Amt_standard_normal_variate
12,17.0,588.71,-0.5652060142261109,-0.4685143353007484,-0.07595608963607813
49,68.0,584.03,0.48250683530932964,0.4057962531803492,-0.10930198109821687
25,28.0,572.51,-0.19709068871365887,-0.2799375417067862,-0.19138417546655714
24,26.0,534.36,-0.22540725221461672,-0.3142242314511429,-0.46321019240685096
61,77.0,501.96,0.8223055973208239,0.5600863570299547,-0.6940663640678086
11,14.0,814.81,-0.5935225777270688,-0.5199443699172835,1.535049478652269
27,31.0,816.25,-0.14045756171174315,-0.22850750709025103,1.545309752948312
26,31.0,542.6,-0.16877412521270102,-0.22850750709025103,-0.4044986228239407
28,35.0,816.95,-0.1121409982107853,-0.1599341276015375,1.5502973862866662
354,466.0,810.55,9.119058703101475,7.228847512307346,1.5046961671931434
13,14.0,577.34,-0.5368894507251532,-0.5199443699172835,-0.15696950543191412
42,50.0,475.59,0.28429089080262465,0.09721604548113827,-0.8819576371140879
29,37.0,746.71,-0.08382443470982745,-0.12564743785718072,1.0498240067352573
14,16.0,585.87,-0.5085728872241952,-0.48565768017292676,-0.09619163060882893
66,86.0,510.23,0.963888414825613,0.7143764608795601,-0.6351410387703973
38,44.0,557.94,0.17102463679879323,-0.005644023751932028,-0.2951982008091539
64,97.0,448.26,0.9072552878236974,0.9029532544735224,-1.0766890930243953
13,14.0,585.22,-0.5368894507251532,-0.5199443699172835,-0.10082300442301464
37,42.0,570.9,0.14270807329783539,-0.039930713496288794,-0.20285573214477148
38,65.0,404.66,0.17102463679879323,0.354366218563814,-1.3873473980990167
15,17.0,588.71,-0.4802563237232374,-0.4685143353007484,-0.07595608963607813
14,18.0,588.71,-0.5085728872241952,-0.45137099042857,-0.07595608963607813
22,29.0,477.61,-0.2820403792165324,-0.2627941968346078,-0.8675647523376946
32,50.0,741.14,0.0011252557930461152,0.09721604548113827,1.0101366957429259
18,20.0,806.85,-0.39530663322036386,-0.41708430068421326,1.478332962404701
13,14.0,811.41,-0.5368894507251532,-0.5199443699172835,1.5108238310088353
19,26.0,543.43,-0.366990069719406,-0.3142242314511429,-0.3985847147227501
12,14.0,504.6,-0.5652060142261109,-0.5199443699172835,-0.6752558611917303
12,15.0,588.71,-0.5652060142261109,-0.5028010250451052,-0.07595608963607813
18,23.0,577.22,-0.39530663322036386,-0.3656542660676781,-0.15782452828991772
23,30.0,787.65,-0.25372381571557456,-0.2456508519624294,1.3415293051241335
22,26.0,549.02,-0.2820403792165324,-0.3142242314511429,-0.3587548999207513
71,101.0,770.44,1.1054712323304023,0.9715266339622358,1.2189047769054588
42,45.0,738.85,0.28429089080262465,0.011499321120246356,0.993820009536025
18,29.0,516.35,-0.39530663322036386,-0.2627941968346078,-0.5915348730122164
20,24.0,1.45,-0.3386735062184481,-0.3485109211954997,-4.260295452895765
18,26.0,588.71,-0.39530663322036386,-0.3142242314511429,-0.07595608963607813
52,75.0,814.81,0.5674565258122032,0.5257996672855979,1.535049478652269
45,60.0,581.95,0.3692405813054982,0.2686494942029221,-0.12412237730361114
25,27.0,810.05,-0.19709068871365887,-0.29708088657896453,1.5011335719514618
29,44.0,26.06,-0.08382443470982745,-0.005644023751932028,-4.084944515100205
18,20.0,595.47,-0.39530663322036386,-0.41708430068421326,-0.027789801968545094
13,17.0,588.71,-0.5368894507251532,-0.4685143353007484,-0.07595608963607813
133,166.0,750.7,2.8610981693897894,2.0858440506538307,1.0782535167638754
35,42.0,588.71,0.08607494629591968,-0.039930713496288794,-0.07595608963607813
21,26.0,582.59,-0.31035694271749026,-0.3142242314511429,-0.11956225539425899
15,26.0,582.59,-0.4802563237232374,-0.3142242314511429,-0.11956225539425899
39,50.0,814.81,0.19934120029975108,0.09721604548113827,1.535049478652269
12,13.0,566.07,-0.5652060142261109,-0.5370877147894619,-0.2372704021794137
29,38.0,804.09,-0.08382443470982745,-0.10850409298500233,1.4586674366706196
14,19.0,483.85,-0.5085728872241952,-0.43422764555639165,-0.8231035637215102
17,21.0,577.5,-0.4236231967213217,-0.39994095581203487,-0.1558294749545763
11,13.0,588.71,-0.5935225777270688,-0.5370877147894619,-0.07595608963607813
18,21.0,574.69,-0.39530663322036386,-0.39994095581203487,-0.1758512602128256
25,29.0,588.71,-0.19709068871365887,-0.2627941968346078,-0.07595608963607813
14,15.0,598.52,-0.5085728872241952,-0.5028010250451052,-0.006057970994288626
12,15.0,569.08,-0.5652060142261109,-0.5028010250451052,-0.2158235788244915
33,41.0,808.05,0.029441819294003968,-0.05707405836846718,1.486883190984736
15,17.0,588.71,-0.4802563237232374,-0.4685143353007484,-0.07595608963607813
12,14.0,588.71,-0.5652060142261109,-0.5199443699172835,-0.07595608963607813
14,15.0,548.32,-0.5085728872241952,-0.5028010250451052,-0.3637425332591049
13,20.0,814.81,-0.5368894507251532,-0.41708430068421326,1.535049478652269
15,17.0,557.54,-0.4802563237232374,-0.4685143353007484,-0.2980482770024997
17,23.0,482.49,-0.4236231967213217,-0.3656542660676781,-0.8327938227788837
24,37.0,533.02,-0.22540725221461672,-0.12564743785718072,-0.4727579476545575
65,89.0,574.08,0.9355718513246551,0.7658064954960953,-0.18019762640767706
25,27.0,788.12,-0.19709068871365887,-0.29708088657896453,1.344878144651314
11,14.0,577.34,-0.5935225777270688,-0.5199443699172835,-0.15696950543191412
17,24.0,545.78,-0.4236231967213217,-0.3485109211954997,-0.38184051708684713
16,23.0,517.04,-0.45193976022227955,-0.3656542660676781,-0.5866184915786965
19,152.0,1.32,-0.366990069719406,1.8458372224433335,-4.261221727658602
167,215.0,799.0,3.8238613284223564,2.9258679493905717,1.4224002171103023
16,16.0,588.71,-0.45193976022227955,-0.48565768017292676,-0.07595608963607813
18,19.0,588.71,-0.39530663322036386,-0.43422764555639165,-0.07595608963607813
27,28.0,807.54,-0.14045756171174315,-0.2799375417067862,1.483249343838221
24,37.0,540.76,-0.22540725221461672,-0.12564743785718072,-0.4176089733133287
20,26.0,720.79,-0.3386735062184481,-0.3142242314511429,0.865139069406491
22,28.0,586.18,-0.2820403792165324,-0.2799375417067862,-0.09398282155898682
12,15.0,582.82,-0.5652060142261109,-0.5028010250451052,-0.1179234615830854
16,18.0,568.29,-0.45193976022227955,-0.45137099042857,-0.2214524793063487
15,17.0,533.3,-0.4802563237232374,-0.4685143353007484,-0.47076289431921603
11,49.0,205.17,-0.5935225777270688,0.08007270060895989,-2.808751647625079
16,20.0,576.0,-0.45193976022227955,-0.41708430068421326,-0.1665172606796206
42,47.0,576.67,0.28429089080262465,0.04578601086460312,-0.16174338305576777
79,97.0,801.73,1.3320037403380651,0.9029532544735224,1.4418519871298832
23,25.0,490.76,-0.25372381571557456,-0.3313675763233213,-0.7738684974814728
24,32.0,434.17,-0.22540725221461672,-0.21136416221807264,-1.1770830269349781
11,14.0,518.47,-0.5935225777270688,-0.5199443699172835,-0.576429469187487
21,24.0,592.68,-0.31035694271749026,-0.3485109211954997,-0.04766908341712809
11,15.0,580.86,-0.5935225777270688,-0.5028010250451052,-0.1318888349304769
17,25.0,582.26,-0.4236231967213217,-0.3313675763233213,-0.12191356825376903
20,29.0,506.08,-0.3386735062184481,-0.2627941968346078,-0.6647105792763535
11,12.0,428.27,-0.5935225777270688,-0.5542310596616403,-1.2191216507868194
67,86.0,797.02,0.9922049783265708,0.7143764608795601,1.4082923399532437
21,34.0,571.42,-0.31035694271749026,-0.17707747247371586,-0.19915063309342293
50,66.0,761.55,0.5108233988102875,0.3715095634359924,1.155561833508362
22,22.0,548.57,-0.2820403792165324,-0.3827976109398565,-0.36196123563826416
118,162.0,784.13,2.4363497168754216,2.0172706711651176,1.3164486346226962
49,63.0,809.29,0.48250683530932964,0.3200795288194573,1.4957184271841062
16,20.0,537.19,-0.45193976022227955,-0.41708430068421326,-0.44304590333893373
17,20.0,573.99,-0.4236231967213217,-0.41708430068421326,-0.18083889355117996
11,13.0,584.14,-0.5935225777270688,-0.5370877147894619,-0.10851821014504685
24,28.0,814.81,-0.22540725221461672,-0.2799375417067862,1.535049478652269
11,13.0,582.46,-0.5935225777270688,-0.5370877147894619,-0.12048853015709614
22,27.0,583.26,-0.2820403792165324,-0.29708088657896453,-0.11478837777040615
13,13.0,538.9,-0.5368894507251532,-0.5370877147894619,-0.43086182761238373
39,49.0,586.43,0.19934120029975108,0.08007270060895989,-0.09220152393814611
27,37.0,580.75,-0.14045756171174315,-0.12564743785718072,-0.13267260588364693
20,22.0,578.26,-0.3386735062184481,-0.3827976109398565,-0.15041433018722056
103,137.0,790.69,2.0116012643610537,1.5886870493606577,1.363189884193557
26,29.0,571.24,-0.16877412521270102,-0.2627941968346078,-0.20043316738042788
20,26.0,584.18,-0.3386735062184481,-0.3142242314511429,-0.1082332025257126
57,77.0,569.43,0.7090393433169925,0.5600863570299547,-0.21332976215531513
33,36.0,814.81,0.029441819294003968,-0.1427907827293591,1.535049478652269
23,32.0,775.95,-0.25372381571557456,-0.21136416221807264,1.258164576468788
16,25.0,26.16,-0.45193976022227955,-0.3313675763233213,-4.0842319960518685
18,27.0,571.27,-0.39530663322036386,-0.29708088657896453,-0.2002194116659272
12,15.0,588.71,-0.5652060142261109,-0.5028010250451052,-0.07595608963607813
127,199.0,586.2,2.691198788384042,2.6515744314357175,-0.09384031774931889
12,12.0,565.64,-0.5652060142261109,-0.5542310596616403,-0.24033423408726018
13,18.0,542.92,-0.5368894507251532,-0.45137099042857,-0.4022185618692651
24,29.0,593.78,-0.22540725221461672,-0.2627941968346078,-0.039831373885428754
16,17.0,790.85,-0.45193976022227955,-0.4685143353007484,1.364329914670895
37,46.0,534.0,0.14270807329783539,0.02864266599242474,-0.4657752609808617
21,27.0,514.36,-0.31035694271749026,-0.29708088657896453,-0.6057140020741086
135,205.0,575.86,2.917731296391705,2.754434500668788,-0.16751478734729133
17,18.0,725.53,-0.4236231967213217,-0.45137099042857,0.898912472297631
17,22.0,575.31,-0.4236231967213217,-0.3827976109398565,-0.1714336421131414
48,60.0,497.52,0.4541902718083718,0.2686494942029221,-0.7257022098139398
21,22.0,574.79,-0.31035694271749026,-0.3827976109398565,-0.17513874116448996
27,29.0,800.76,-0.14045756171174315,-0.2627941968346078,1.4349405523610208
60,78.0,809.59,0.7939890338198661,0.5772297019021331,1.4978559843291155
11,13.0,587.66,-0.5935225777270688,-0.5370877147894619,-0.08343753964360963
12,16.0,412.1,-0.5652060142261109,-0.48565768017292676,-1.334335980902797
30,33.0,802.46,-0.055507871208869596,-0.19422081734589425,1.4470533761827382
66,85.0,558.59,0.963888414825613,0.6972331160073817,-0.29056682699496816
14,14.0,588.71,-0.5085728872241952,-0.5199443699172835,-0.07595608963607813
40,54.0,810.8,0.22765776380070896,0.1657894249698518,1.506477464813984
24,32.0,576.19,-0.22540725221461672,-0.21136416221807264,-0.1651634744877813
22,25.0,576.25,-0.2820403792165324,-0.3313675763233213,-0.1647359630587799
17,18.0,644.83,-0.4236231967213217,-0.45137099042857,0.3239096002902469
21,22.0,778.65,-0.31035694271749026,-0.3827976109398565,1.2774025907738675
11,13.0,588.71,-0.5935225777270688,-0.5370877147894619,-0.07595608963607813
22,29.0,561.93,-0.2820403792165324,-0.2627941968346078,-0.2667686907805367
14,20.0,441.53,-0.5085728872241952,-0.41708430068421326,-1.1246416249774276
11,15.0,553.59,-0.5935225777270688,-0.5028010250451052,-0.3261927794117826
23,29.0,588.14,-0.25372381571557456,-0.2627941968346078,-0.08001744821159532
16,19.0,503.3,-0.45193976022227955,-0.43422764555639165,-0.6845186088201022
14,16.0,567.94,-0.5085728872241952,-0.48565768017292676,-0.22394629597552507
86,111.0,794.98,1.5302196848447702,1.1429600826840198,1.3937569513671837
18,19.0,806.43,-0.39530663322036386,-0.43422764555639165,1.4753403824016882
22,26.0,783.47,-0.2820403792165324,-0.3142242314511429,1.311746008903677
15,17.0,584.8,-0.4802563237232374,-0.4685143353007484,-0.10381558442602758
15,21.0,567.16,-0.4802563237232374,-0.39994095581203487,-0.22950394455254874
19,25.0,565.16,-0.366990069719406,-0.3313675763233213,-0.2437543255192745
12,15.0,551.43,-0.5652060142261109,-0.5028010250451052,-0.341583190855847
30,37.0,506.91,-0.055507871208869596,-0.12564743785718072,-0.658796671175162
19,22.0,541.0,-0.366990069719406,-0.3827976109398565,-0.4158989275973215
37,47.0,582.91,0.14270807329783539,0.04578601086460312,-0.11728219443958332
22,29.0,579.83,-0.2820403792165324,-0.2627941968346078,-0.1392277811283405
18,23.0,421.73,-0.39530663322036386,-0.3656542660676781,-1.2657203965480124
189,234.0,495.3,4.446825725443429,3.2515915019619612,-0.7415201326870052
27,31.0,526.82,-0.14045756171174315,-0.22850750709025103,-0.5169341286514069
12,13.0,588.71,-0.5652060142261109,-0.5370877147894619,-0.07595608963607813
19,25.0,814.81,-0.366990069719406,-0.3313675763233213,1.535049478652269
152,179.0,784.89,3.3991128759079885,2.30870753399215,1.3218637793900518
30,35.0,752.06,-0.055507871208869596,-0.1599341276015375,1.0879437758212482
31,41.0,730.35,-0.027191307707911738,-0.05707405836846718,0.9332558904274405
34,45.0,472.2,0.05775838279496182,0.011499321120246356,-0.9061120328526879
15,20.0,515.12,-0.4802563237232374,-0.41708430068421326,-0.6002988573067529
12,13.0,576.47,-0.5652060142261109,-0.5370877147894619,-0.16316842115243987
29,41.0,499.69,-0.08382443470982745,-0.05707405836846718,-0.7102405464650422
22,27.0,569.37,-0.2820403792165324,-0.29708088657896453,-0.2137572735843165
34,40.0,790.46,0.05775838279496182,-0.07421740324064556,1.3615510903823835
12,13.0,568.31,-0.5652060142261109,-0.5370877147894619,-0.22130997549668158
52,63.0,794.47,0.5674565258122032,0.3200795288194573,1.3901231042206685
27,33.0,783.65,-0.14045756171174315,-0.19422081734589425,1.3130285431906819
12,14.0,785.71,-0.5652060142261109,-0.5199443699172835,1.3277064355864099
13,14.0,588.71,-0.5368894507251532,-0.5199443699172835,-0.07595608963607813
13,18.0,588.71,-0.5368894507251532,-0.45137099042857,-0.07595608963607813
26,26.0,531.31,-0.16877412521270102,-0.3142242314511429,-0.48494202338110826
73,116.0,583.87,1.162104359332318,1.2286768070449117,-0.1104420115755547
21,30.0,563.2,-0.31035694271749026,-0.2456508519624294,-0.2577196988666652
33,44.0,543.55,0.029441819294003968,-0.005644023751932028,-0.3977296918647465
11,12.0,814.81,-0.5935225777270688,-0.5542310596616403,1.535049478652269
14,18.0,563.51,-0.5085728872241952,-0.45137099042857,-0.2555108898168231
23,26.0,578.0,-0.25372381571557456,-0.3142242314511429,-0.15226687971289485
18,22.0,481.66,-0.39530663322036386,-0.3827976109398565,-0.8387077308800748
72,93.0,765.65,1.1337877958313602,0.8343798749848088,1.18477511449015
11,15.0,588.71,-0.5935225777270688,-0.5028010250451052,-0.07595608963607813
22,26.0,515.2,-0.2820403792165324,-0.3142242314511429,-0.5997288420680836
28,34.0,534.81,-0.1121409982107853,-0.17707747247371586,-0.4600038566893382
11,13.0,570.6,-0.5935225777270688,-0.5370877147894619,-0.20499328928978003
33,45.0,794.96,0.029441819294003968,0.011499321120246356,1.3936144475575165
17,21.0,591.51,-0.4236231967213217,-0.39994095581203487,-0.05600555628266237
12,16.0,426.81,-0.5652060142261109,-0.48565768017292676,-1.229524428892529
18,28.0,730.69,-0.39530663322036386,-0.2799375417067862,0.9356784551917842
17,23.0,501.68,-0.4236231967213217,-0.3656542660676781,-0.6960614174031501
18,23.0,586.01,-0.39530663322036386,-0.3656542660676781,-0.09519410394115822
13,16.0,588.71,-0.5368894507251532,-0.48565768017292676,-0.07595608963607813
12,16.0,523.57,-0.5652060142261109,-0.48565768017292676,-0.5400909977223363
20,29.0,575.88,-0.3386735062184481,-0.2627941968346078,-0.1673722835376242
234,294.0,771.57,5.7210710829865326,4.280192194292664,1.2269562421516587
11,12.0,573.18,-0.5935225777270688,-0.5542310596616403,-0.1866102978427043
11,16.0,581.48,-0.5935225777270688,-0.48565768017292676,-0.1274712168307919
17,25.0,810.66,-0.4236231967213217,-0.3313675763233213,1.5054799381463133
15,19.0,588.71,-0.4802563237232374,-0.43422764555639165,-0.07595608963607813
23,36.0,533.59,-0.25372381571557456,-0.1427907827293591,-0.46869658907904027
16,20.0,596.07,-0.45193976022227955,-0.41708430068421326,-0.023514687678527203
27,29.0,580.61,-0.14045756171174315,-0.2627941968346078,-0.13367013255131763
31,36.0,583.61,-0.027191307707911738,-0.1427907827293591,-0.11229456110122898
91,120.0,529.84,1.6718025023495593,1.2972501865336252,-0.49541605339165107
15,17.0,585.66,-0.4802563237232374,-0.4685143353007484,-0.0976879206103354
28,34.0,802.83,-0.1121409982107853,-0.17707747247371586,1.4496896966615824
17,19.0,588.25,-0.4236231967213217,-0.43422764555639165,-0.0792336772584253
15,16.0,515.12,-0.4802563237232374,-0.48565768017292676,-0.6002988573067529
27,36.0,549.34,-0.14045756171174315,-0.1427907827293591,-0.35647483896607485
21,26.0,585.86,-0.31035694271749026,-0.3142242314511429,-0.0962628825136625
35,46.0,825.84,0.08607494629591968,0.02864266599242474,1.6136403296837623
21,22.0,752.41,-0.31035694271749026,-0.3827976109398565,1.0904375924904253
29,29.0,755.45,-0.08382443470982745,-0.2627941968346078,1.112098171559849
33,42.0,588.71,0.029441819294003968,-0.039930713496288794,-0.07595608963607813
18,23.0,460.15,-0.39530663322036386,-0.3656542660676781,-0.9919705781772108
57,65.0,783.47,0.7090393433169925,0.354366218563814,1.311746008903677
14,17.0,588.71,-0.5085728872241952,-0.4685143353007484,-0.07595608963607813
20,23.0,517.04,-0.3386735062184481,-0.3656542660676781,-0.5866184915786965
18,24.0,814.81,-0.39530663322036386,-0.3485109211954997,1.535049478652269
128,164.0,799.2,2.719515351885,2.051557360909474,1.4238252552069752
55,61.0,793.56,0.6524062163150768,0.2857928390751005,1.3836391808808077
96,124.0,780.18,1.8133853198543486,1.3658235660223388,1.2883041322134126
83,98.0,714.32,1.4452699943418965,0.9200965993457006,0.8190390869791337
14,14.0,577.34,-0.5085728872241952,-0.5199443699172835,-0.15696950543191412
52,70.0,588.71,0.5674565258122032,0.44008294292470596,-0.07595608963607813
12,14.0,756.61,-0.5652060142261109,-0.5199443699172835,1.1203633925205498
55,72.0,499.59,0.6524062163150768,0.47436963266906274,-0.7109530655133787
28,35.0,482.73,-0.1121409982107853,-0.1599341276015375,-0.8310837770628766
11,13.0,788.9,-0.5935225777270688,-0.5370877147894619,1.350435793228337
13,16.0,578.76,-0.5368894507251532,-0.48565768017292676,-0.14685173494553913
51,69.0,590.9,0.5391399623112454,0.42293959805252757,-0.06035192247751383
15,19.0,480.26,-0.4802563237232374,-0.43422764555639165,-0.8486829975567831
22,26.0,554.58,-0.2820403792165324,-0.3142242314511429,-0.3191388408332533
28,39.0,779.39,-0.1121409982107853,-0.09136074811282395,1.282675231731556
20,36.0,585.05,-0.3386735062184481,-0.1427907827293591,-0.10203428680518685
51,66.0,797.6,0.5391399623112454,0.3715095634359924,1.4124249504335944
16,19.0,542.23,-0.45193976022227955,-0.43422764555639165,-0.40713494330278505
40,46.0,600.38,0.22765776380070896,0.02864266599242474,0.007194883304766434
26,28.0,814.81,-0.16877412521270102,-0.2799375417067862,1.535049478652269
23,26.0,582.13,-0.25372381571557456,-0.3142242314511429,-0.12283984301660618
11,13.0,578.48,-0.5935225777270688,-0.5370877147894619,-0.14884678828088055
17,21.0,588.71,-0.4236231967213217,-0.39994095581203487,-0.07595608963607813
76,109.0,750.63,1.2470540498351916,1.108673392939663,1.0777547534300396
12,16.0,501.49,-0.5652060142261109,-0.48565768017292676,-0.697415203594989
11,13.0,588.71,-0.5935225777270688,-0.5370877147894619,-0.07595608963607813
11,11.0,590.29,-0.5935225777270688,-0.5713744045338187,-0.06469828867236528
33,39.0,793.92,0.029441819294003968,-0.09136074811282395,1.3862042494548186
12,15.0,784.55,-0.5652060142261109,-0.5028010250451052,1.3194412146257084
16,16.0,512.59,-0.45193976022227955,-0.48565768017292676,-0.6183255892296609
14,20.0,535.73,-0.5085728872241952,-0.41708430068421326,-0.4534486814446438
54,62.0,587.02,0.6240896528141189,0.3029361839472789,-0.08799766155296178
46,69.0,419.71,0.39755714480645604,0.42293959805252757,-1.2801132813244058
27,36.0,559.38,-0.14045756171174315,-0.1427907827293591,-0.2849379265131118
15,17.0,505.4,-0.4802563237232374,-0.4685143353007484,-0.6695557088050403
21,26.0,576.59,-0.31035694271749026,-0.3142242314511429,-0.1623133982944363
29,54.0,395.41,-0.08382443470982745,0.1657894249698518,-1.4532554100701234
38,49.0,791.23,0.17102463679879323,0.08007270060895989,1.3670374870545727
31,36.0,563.03,-0.027191307707911738,-0.1427907827293591,-0.2589309812488374
50,63.0,772.78,0.5108233988102875,0.3200795288194573,1.2355777226365272
14,197.0,54.23,-0.5085728872241952,2.617287741691361,-3.884227899183872
20,29.0,814.81,-0.3386735062184481,-0.2627941968346078,1.535049478652269
29,48.0,591.24,-0.08382443470982745,0.0629293557367815,-0.05792935771317022
57,72.0,786.52,0.7090393433169925,0.47436963266906274,1.3334778398779334
15,22.0,567.3,-0.4802563237232374,-0.3827976109398565,-0.22850641788487802
13,16.0,515.12,-0.5368894507251532,-0.48565768017292676,-0.6002988573067529
22,31.0,573.52,-0.2820403792165324,-0.22850750709025103,-0.1841877330783607
57,78.0,717.92,0.7090393433169925,0.5772297019021331,0.8446897727192394
93,134.0,764.17,1.728435629351475,1.5372570147441227,1.1742298325747729
25,29.0,560.89,-0.19709068871365887,-0.2627941968346078,-0.2741788888832339
15,17.0,514.57,-0.4802563237232374,-0.4685143353007484,-0.6042177120726022
33,40.0,788.91,0.029441819294003968,-0.07421740324064556,1.3505070451331707
21,28.0,585.9,-0.31035694271749026,-0.2799375417067862,-0.09597787489432824
17,19.0,586.06,-0.4236231967213217,-0.43422764555639165,-0.0948378444169904
129,192.0,785.57,2.747831915385958,2.531571017330469,1.3267089089187392
11,13.0,576.47,-0.5935225777270688,-0.5370877147894619,-0.16316842115243987
13,14.0,576.83,-0.5368894507251532,-0.5199443699172835,-0.16060335257842914
18,22.0,809.37,-0.39530663322036386,-0.3827976109398565,1.4962884424227754
129,178.0,804.76,2.747831915385958,2.2915641891199714,1.4634413142944724
14,15.0,569.09,-0.5085728872241952,-0.5028010250451052,-0.21575232691965793
11,12.0,814.81,-0.5935225777270688,-0.5542310596616403,1.535049478652269
13,17.0,588.71,-0.5368894507251532,-0.4685143353007484,-0.07595608963607813
29,40.0,531.92,-0.08382443470982745,-0.07421740324064556,-0.4805956571862568
30,37.0,537.65,-0.055507871208869596,-0.12564743785718072,-0.43976831571658737
11,14.0,580.3,-0.5935225777270688,-0.5199443699172835,-0.13587894160116054
42,52.0,803.15,0.28429089080262465,0.13150273522549505,1.451969757616258
366,493.0,794.64,9.458857465112969,7.691717823856162,1.39133438660284
14,16.0,815.18,-0.5085728872241952,-0.48565768017292676,1.5376857991311135
16,18.0,575.63,-0.45193976022227955,-0.45137099042857,-0.16915358115846493
14,17.0,574.86,-0.5085728872241952,-0.4685143353007484,-0.1746399778306542
11,14.0,587.75,-0.5935225777270688,-0.5199443699172835,-0.08279627250010675
25,33.0,579.79,-0.19709068871365887,-0.19422081734589425,-0.13951278874767556
25,38.0,519.62,-0.19709068871365887,-0.10850409298500233,-0.5682355001316199
26,44.0,585.49,-0.16877412521270102,-0.005644023751932028,-0.09889920299250679
18,22.0,799.41,-0.39530663322036386,-0.3827976109398565,1.4253215452084809
22,27.0,773.58,-0.2820403792165324,-0.29708088657896453,1.241277875023218
31,41.0,797.11,-0.027191307707911738,-0.05707405836846718,1.4089336070967464
33,54.0,586.54,0.029441819294003968,0.1657894249698518,-0.09141775298497609
14,16.0,687.5,-0.5085728872241952,-0.48565768017292676,0.6279414782153409
21,21.0,588.71,-0.31035694271749026,-0.39994095581203487,-0.07595608963607813
65,103.0,580.68,0.9355718513246551,1.0058133237065927,-0.13317136921748268
40,55.0,785.18,0.22765776380070896,0.1829327698420302,1.3239300846302269
15,19.0,497.59,-0.4802563237232374,-0.43422764555639165,-0.7252034464801045
15,18.0,590.65,-0.4802563237232374,-0.45137099042857,-0.06213322009835455
42,56.0,543.82,0.28429089080262465,0.20007611471420858,-0.39580589043423786
16,22.0,497.72,-0.45193976022227955,-0.3827976109398565,-0.7242771717172669
20,23.0,814.81,-0.3386735062184481,-0.3656542660676781,1.535049478652269
24,29.0,470.97,-0.22540725221461672,-0.2627941968346078,-0.914876017147224
17,20.0,563.09,-0.4236231967213217,-0.41708430068421326,-0.2585034698198352
16,21.0,553.92,-0.45193976022227955,-0.39994095581203487,-0.32384146655227336
24,34.0,466.29,-0.22540725221461672,-0.17707747247371586,-0.9482219086093624
13,14.0,579.16,-0.5368894507251532,-0.5199443699172835,-0.14400165875219414
19,27.0,798.69,-0.366990069719406,-0.29708088657896453,1.42019140806046
28,38.0,814.81,-0.1121409982107853,-0.10850409298500233,1.535049478652269
40,44.0,578.13,0.22765776380070896,-0.005644023751932028,-0.15134060495005772
18,23.0,578.47,-0.39530663322036386,-0.3656542660676781,-0.1489180401857141
61,77.0,587.09,0.8223055973208239,0.5600863570299547,-0.08749889821912603
21,25.0,547.86,-0.31035694271749026,-0.3313675763233213,-0.367020120881452
15,17.0,569.99,-0.4802563237232374,-0.4685143353007484,-0.2093396554846315
26,34.0,580.05,-0.16877412521270102,-0.17707747247371586,-0.13766023922200127
16,21.0,567.68,-0.45193976022227955,-0.39994095581203487,-0.22579884550120016
49,64.0,582.23,0.48250683530932964,0.33722287369163567,-0.12212732396826972
12,20.0,119.87,-0.5652060142261109,-0.41708430068421326,-3.4165303958559323
24,37.0,575.81,-0.22540725221461672,-0.12564743785718072,-0.16787104687145996
22,22.0,481.67,-0.2820403792165324,-0.3827976109398565,-0.8386364789752413
33,48.0,446.43,0.029441819294003968,0.0629293557367815,-1.0897281916089494
11,13.0,573.8,-0.5935225777270688,-0.5370877147894619,-0.18219267974301928
28,35.0,581.39,-0.1121409982107853,-0.1599341276015375,-0.12811248397429478
11,16.0,588.71,-0.5935225777270688,-0.48565768017292676,-0.07595608963607813
23,33.0,562.51,-0.25372381571557456,-0.19422081734589425,-0.262636080300186
11,13.0,529.73,-0.5935225777270688,-0.5370877147894619,-0.49619982434482107
23,24.0,786.47,-0.25372381571557456,-0.3485109211954997,1.3331215803537655
15,18.0,818.66,-0.4802563237232374,-0.45137099042857,1.5624814620132164
14,18.0,792.18,-0.5085728872241952,-0.45137099042857,1.373806418013767
40,54.0,584.64,0.22765776380070896,0.1657894249698518,-0.10495561490336541
84,139.0,540.86,1.4735865578428544,1.6229737391050145,-0.4168964542649922
14,19.0,576.08,-0.5085728872241952,-0.43422764555639165,-0.1659472454409513
25,34.0,808.21,-0.19709068871365887,-0.17707747247371586,1.4880232214620748
12,13.0,783.47,-0.5652060142261109,-0.5370877147894619,1.311746008903677
14,21.0,491.42,-0.5085728872241952,-0.39994095581203487,-0.7691658717624531
21,29.0,552.56,-0.31035694271749026,-0.2627941968346078,-0.333531725609647
11,12.0,780.86,-0.5935225777270688,-0.5542310596616403,1.2931492617420997
32,39.0,546.44,0.0011252557930461152,-0.09136074811282395,-0.37713789136782705
17,23.0,504.24,-0.4236231967213217,-0.3656542660676781,-0.677820929765741
22,27.0,577.81,-0.2820403792165324,-0.29708088657896453,-0.1536206659047342
43,59.0,788.7,0.3126074543035825,0.2515061493307437,1.349010755131665
42,48.0,814.81,0.28429089080262465,0.0629293557367815,1.535049478652269
18,19.0,557.72,-0.39530663322036386,-0.43422764555639165,-0.29676574271549394
15,17.0,579.35,-0.4802563237232374,-0.4685143353007484,-0.1426478725603548
